,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,-0.29532964383362226,-1.619833618474875,1.0276476770227907,0.08153833426633238,-0.9633471160040107,-1.0641238595967082,-0.2874926875250808,-0.5271131832547299,0.18049469358834835,-1.0219564238755552,-0.5693504595663271,-0.927533730729469,1.4758157901398277,0.25821568591132477,-0.5479978743772436,1.5680076394688893,0.12820372456817758,0.8325139452205932,-0.44079213848146015,-1.7102176229316586,1.3537787350013348,0.28554608249376956,0.09826232924990105,-0.2154005699630274,-0.3207871408964717,1.202633040566103,-1.5089902135260391,-2.3211298145286596,1.3760722844867195,-0.9057089589889137
1,-0.07922507360368301,-0.7482920921861648,-0.3325586279009856,2.341921748280682,0.5700077287802398,-0.7884142942865083,-1.6993116498575849,-0.8188350871052067,-0.3803993226709527,0.6686108673910094,0.047515827932448025,1.3100354995968935,0.3667741523593291,1.811281711439971,-2.128134136733568,-0.1864971961935628,-0.7177903061834895,0.09506400743955333,0.49712512865555286,1.315531449627574,0.5600103614736494,-1.5143763908646626,1.5510747237976468,-0.20115775015864076,0.39754738840917947,0.3945246302072215,-0.6604205064146931,-0.059295695803715305,2.291771715760782,-1.8836349116658653
2,-0.6689409556487441,-0.3765371026930645,-0.21846480116208078,0.8569238186459036,1.3426708246002144,0.20219080185281357,-0.7895763280358832,-1.2752310891167387,0.2933442449662637,-0.4896266338568906,0.5906694736712021,-0.5666256887087587,-1.0537914779345512,0.018514172469703306,-2.2771755399505254,-1.2340193264146786,1.6443625029918387,0.35273658593897717,-1.5085008327114928,-0.8134049535390779,0.8211486411421017,0.6178446867489747,0.8348370211360256,-0.0943821829446842,1.5455173649956386,-0.523316763838465,0.6650180392130302,-0.4883653779245929,0.13518647536276404,-1.6401510466290568
3,-0.4118888488078044,0.4720671513221754,-2.2039736801380165,-0.6155022437759661,1.3009801403784078,0.031073041878529623,0.6769080664742111,0.12486739794955672,0.23991111025989972,1.3240345412611465,-1.7449032149910262,2.3522034237879503,-1.7356998945434072,-0.014992720526345012,0.9604618631808779,0.2510361368185313,-0.5039325118897117,-0.3944141713227092,-0.5123536086954812,1.4767177156056468,-1.0826863951881067,-1.5251465830727617,-0.287827092775535,0.11032384995498269,-2.0051341261360127,0.1681954397921096,1.028944543636571,-2.179270072604004,-0.2608166641077575,-0.7311862729685048
4,-0.3480231548875116,-0.8988690984998134,2.445170501082059,0.49314996253530297,0.695530253859046,-0.08390865852892264,0.3334708513592577,-0.8993837062401415,-0.9948104460649408,-0.7589158228791498,-1.02056827874878,1.860982723299079,-0.8121431601394685,-1.0849642915966333,-1.200615589057989,0.594805033885892,1.9697438176610869,-1.2220378232262112,0.13485401708165334,1.0332361657630842,1.9839701514524275,0.6398057413846074,-0.07626992935747579,-0.4934931966844006,0.3111820809249481,-0.016561557695703024,0.07210931292637987,-0.7035529462631294,-0.30331772051925193,0.4657896397109824
5,-0.7481632568206183,-0.8997014889873485,0.47695625992713053,0.8902214957056781,0.4115001548053543,-0.06682278080742668,-0.8120994202365807,0.08470695022739522,0.7811667991562932,-1.7834660345038864,1.6135426256767107,1.2074526338788973,-0.8976646276583108,-0.48381960540572655,-1.3610625640342848,-1.072516121957274,0.2531659490620258,1.063117471820778,0.41885675576923975,2.042238900961113,0.2558502905150002,-0.560574023934609,-0.24908849995732263,0.23841556433398212,-1.4824087066900025,0.7668501248154378,2.1785979238382276,-2.3941044603241264,0.6604424584567778,-1.9299351354506886
6,1.6035194302080833,1.1592581307926155,-0.5253226611440784,-0.7407896336628514,1.1986575175078684,0.6608103018593744,-1.586734585745764,0.20183445214121726,-1.2917607842742973,0.2799825387286923,-0.23074701496770686,0.66549250271385,1.0827211106807615,-0.7072399539822231,1.0102965839293374,0.9445826803378964,-0.557349864352165,-0.4602420405986311,1.2578515471467837,0.4788643784551132,-1.5836147286398816,-0.1728733601982213,-0.7429183027103119,1.5198562773851099,0.7448980707887994,0.26207596681345735,-0.9738052032415444,0.816392156922348,-0.9914168265192252,-0.9106987703832327
7,0.08125184822665686,-1.580724644315089,0.7143432614069465,-0.39170015339331293,0.8310069137679753,-2.1157728801887186,0.10684649208625217,-0.6772421886495109,0.6349930327787577,-1.4406692597232782,1.0980060282196435,0.9317249460030269,0.3737812786288884,1.3042302641360795,-1.705437352476134,-0.04581032171456709,-1.5238439944811728,-0.6833957643441125,-1.7534998349478368,0.11621408233087929,-2.128809495683448,0.6120953693655677,0.009483888066875631,-0.9570493270526846,0.2462162540628837,-0.5636351888203958,-1.1327828501812858,0.5584795447581238,0.8761735546654774,-0.13636328941988823
8,0.2591465040960499,1.104787541278838,-1.1313559724995421,-0.6683282377961359,-0.15776812226226816,-0.3176380728388619,-1.2217603183137296,-0.1669710966772927,0.7270077790618561,-0.037294579007399756,-0.3248627692293436,1.3378520004590797,-0.1284446129541757,0.23510289520740582,0.9472990581835532,0.922918758176065,0.6602209187434507,2.200130705738578,-0.4817289460649562,-1.109626263691672,-1.00573365261689,0.26723602041401995,-0.8077578550947964,-1.4337696997002347,-0.039201171103011925,-0.2338412257534368,0.5774905398490068,1.4964170778439347,-0.17026844633999272,-0.44995531884477563
9,-0.9038289448084758,-0.23711938485432682,2.1116030403969965,0.31439933733295417,1.5213256920088098,1.072424657687685,-1.8797242587917211,0.5000143469887498,-1.1041341855493758,0.6956771613837678,0.5344514394080779,-0.18933511042169412,0.07650209132490758,-0.31756332462025827,0.6056139047052448,-2.20618509006564,2.1735089632956477,-2.297421976384114,1.3567388546799588,-0.7128722873050157,0.6801850793537515,-0.35943110662972694,-1.0921814812613233,0.36784906743493484,-1.0385348851182934,-0.47949313762169005,-1.3989502496516082,-1.8034671779371712,0.7883637773917908,-0.08211378109973205
10,0.6753647260062956,-0.09618502709821881,-0.554097161058486,-1.0258118490485226,-0.01473780646742745,-0.10075684693489861,-1.8397650359106001,0.36016183013822406,-0.2892022170796493,1.4817202324135677,1.0508914455797076,-2.287645317258164,-1.5295094458637,-1.8774298829102134,1.0944997408787727,-0.14513362181502062,-0.4760654859906603,1.0381608760914243,-0.020124950769551644,1.7838935023560494,-1.431125751911561,1.5158769301401929,-1.5498748491310672,0.25324683585353136,-0.4015788325914954,0.3265993636968886,2.5874108230590545,0.9169673466297447,-0.3465164617068007,0.9272369828183601
11,-1.6960697499726314,-0.18591971272707689,-1.1288567517326569,-0.8078194868157453,-0.5592888090103492,-1.4620364419843481,-0.3847557489179431,1.274752605991785,-0.22365016065444904,-0.14663418062999478,1.461009705780611,0.7026122751334035,1.0488601557641493,1.743837867675436,0.3630754601113264,-0.2753920504745333,-0.009635133499185362,-0.034396283931847814,0.24218443334630413,1.1910472965734213,-1.4373483194555534,-0.3560493379980533,-2.492743646312788,-0.37768506363347704,0.30154146683681304,-0.3995762001981985,-0.8908650879237572,0.032560983115594175,-0.9561461614185199,-1.5908295389359448
12,1.9157356636431584,0.3779756841324883,1.9370213132949767,0.6240616304605195,1.95125443421256,-0.20171434873172245,-0.12508257463055114,-1.4528556090837448,0.023595609836086884,1.511931754200172,1.0664242582745938,-1.0827489647616673,-0.3173397456707714,0.589664406153403,0.29084574262930046,2.670553428092412,2.390878390782246,0.13796362103858664,0.253753554485931,0.21065985002905963,-0.4701919545633814,-0.597117572394977,-1.6369832841231013,0.3247041529258104,-0.13350331491931855,0.7183057135723693,-0.2846774165518134,0.8691279472872773,0.7640507816291063,-0.30416032932745735
13,-0.2342660995549986,1.1358355941705383,-1.1338152917865778,0.7416977033310792,-0.6021614361739479,-0.6318563748286629,-0.44663563803541667,0.09731761493250105,0.0032677589637877644,0.4878449604497533,2.497852926406897,0.3233951802139623,-0.05213673165831475,-1.1108055926372846,-0.14543022210374215,-1.689136331092861,0.22365010841208202,-1.069797029093345,0.7114580784568867,-1.3341765550526592,-0.3403774491522508,-0.45529925710481656,0.015880375282725213,-0.04325038277663326,2.1971012134621626,0.9523739703886374,-1.4283900397890028,1.042825398934396,0.07175456289107308,0.4778238688029549
